entry_id,source,formula,space_group_number,K_eff_MJ_per_m3,mu0_Ms_T,easy_axis_label,in_classification_set,in_regression_set,cif_file
Al8Fe16_#141_1A.json,Novamag database (Nieves et al. 2019),Al8Fe16(141),141,0.887,,1,1,1,structures/Al8Fe16_#141_1A.cif
Al8Fe16_#194_1A.json,Novamag database (Nieves et al. 2019),Al8Fe16(194),194,-0.722,,0,1,0,structures/Al8Fe16_#194_1A.cif
Fe4Si2_#164_1N.json,Novamag database (Nieves et al. 2019),Fe4Si2(164),164,-0.545,,0,1,0,structures/Fe4Si2_#164_1N.cif
Fe8Nb4_#96_1N.json,Novamag database (Nieves et al. 2019),Fe8Nb4(96),96,0.409,,,0,1,structures/Fe8Nb4_#96_1N.cif
Fe10Ge2_#129_1N.json,Novamag database (Nieves et al. 2019),Fe10Ge2(129),129,0.538,,1,1,1,structures/Fe10Ge2_#129_1N.cif
Fe10Ge2_#164_1N.json,Novamag database (Nieves et al. 2019),Fe10Ge2(164),164,0.014,,1,1,1,structures/Fe10Ge2_#164_1N.cif
Fe10Ge6_#157_1N.json,Novamag database (Nieves et al. 2019),Fe10Ge6(157),157,-0.875,,0,1,0,structures/Fe10Ge6_#157_1N.cif
Fe10Ge6_#193_1N.json,Novamag database (Nieves et al. 2019),Fe10Ge6(193),193,-1.593,,0,1,0,structures/Fe10Ge6_#193_1N.cif
Fe12Ge3_#166_1N.json,Novamag database (Nieves et al. 2019),Fe12Ge3(166),166,-0.321,,0,1,0,structures/Fe12Ge3_#166_1N.cif
Fe12Ge4_#139_1N.json,Novamag database (Nieves et al. 2019),Fe12Ge4(139),139,-0.653,,0,1,0,structures/Fe12Ge4_#139_1N.cif
Fe12Ge6_#164_1N.json,Novamag database (Nieves et al. 2019),Fe12Ge6(164),164,0.501,,1,1,1,structures/Fe12Ge6_#164_1N.cif
Fe18Ge3_#166_1N.json,Novamag database (Nieves et al. 2019),Fe18Ge3(166),166,0.442,,1,1,1,structures/Fe18Ge3_#166_1N.cif
Fe18Ge6_#166_1N.json,Novamag database (Nieves et al. 2019),Fe18Ge6(166),166,0.285,,1,1,1,structures/Fe18Ge6_#166_1N.cif
Fe20Ge4_#139_1N.json,Novamag database (Nieves et al. 2019),Fe20Ge4(139),139,0.426,,1,1,1,structures/Fe20Ge4_#139_1N.cif
Fe20Ge4_#141_1N.json,Novamag database (Nieves et al. 2019),Fe20Ge4(141),141,0.051,,1,1,1,structures/Fe20Ge4_#141_1N.cif
Fe24Ge6_#166_1N.json,Novamag database (Nieves et al. 2019),Fe24Ge6(166),166,-0.084,,0,1,0,structures/Fe24Ge6_#166_1N.cif
Fe2Ge2_#129_1N.json,Novamag database (Nieves et al. 2019),Fe2Ge2(129),129,-2.551,,0,1,0,structures/Fe2Ge2_#129_1N.cif
Fe2Ge2_#194_1N.json,Novamag database (Nieves et al. 2019),Fe2Ge2(194),194,-3.248,,0,1,0,structures/Fe2Ge2_#194_1N.cif
Fe3Ge3_#191_1N.json,Novamag database (Nieves et al. 2019),Fe3Ge3(191),191,0.463,,1,1,1,structures/Fe3Ge3_#191_1N.cif
Fe4Ge2_#164_1N.json,Novamag database (Nieves et al. 2019),Fe4Ge2(164),164,-0.368,,0,1,0,structures/Fe4Ge2_#164_1N.cif
Fe4Ge4_#139_1N.json,Novamag database (Nieves et al. 2019),Fe4Ge4(139),139,-0.905,,0,1,0,structures/Fe4Ge4_#139_1N.cif
Fe5Ge3_#187_1N.json,Novamag database (Nieves et al. 2019),Fe5Ge3(187),187,-0.131,,0,1,0,structures/Fe5Ge3_#187_1N.cif
Fe6Ge2_#139_1N.json,Novamag database (Nieves et al. 2019),Fe6Ge2(139),139,1.29,,1,1,1,structures/Fe6Ge2_#139_1N.cif
Fe6Ge2_#194_1N.json,Novamag database (Nieves et al. 2019),Fe6Ge2(194),194,-0.365,,0,1,0,structures/Fe6Ge2_#194_1N.cif
Fe6Ge3_#189_1N.json,Novamag database (Nieves et al. 2019),Fe6Ge3(189),189,-0.824,,0,1,0,structures/Fe6Ge3_#189_1N.cif
Fe6Ge6_#107_1N.json,Novamag database (Nieves et al. 2019),Fe6Ge6(107),107,0.433,,1,1,1,structures/Fe6Ge6_#107_1N.cif
Fe8Ge2_#87_1N.json,Novamag database (Nieves et al. 2019),Fe8Ge2(87),87,-0.513,,0,1,0,structures/Fe8Ge2_#87_1N.cif
Fe12Nb3_#166_1N.json,Novamag database (Nieves et al. 2019),Fe12Nb3(166),166,-0.053,,0,1,0,structures/Fe12Nb3_#166_1N.cif
Fe18Nb3_#166_1N.json,Novamag database (Nieves et al. 2019),Fe18Nb3(166),166,-0.179,,0,1,0,structures/Fe18Nb3_#166_1N.cif
Fe2Nb1_#164_1N.json,Novamag database (Nieves et al. 2019),Fe2Nb1(164),164,-0.448,,0,1,0,structures/Fe2Nb1_#164_1N.cif
Fe3Nb1_#123_1N.json,Novamag database (Nieves et al. 2019),Fe3Nb1(123),123,-1.305,,0,1,0,structures/Fe3Nb1_#123_1N.cif
Fe4Nb2_#123_1N.json,Novamag database (Nieves et al. 2019),Fe4Nb2(123),123,-0.81,,0,1,0,structures/Fe4Nb2_#123_1N.cif
Fe4Nb2_#139_1N.json,Novamag database (Nieves et al. 2019),Fe4Nb2(139),139,-1.578,,0,1,0,structures/Fe4Nb2_#139_1N.cif
Fe4Nb2_#164_1N.json,Novamag database (Nieves et al. 2019),Fe4Nb2(164),164,0.595,,1,1,1,structures/Fe4Nb2_#164_1N.cif
Fe5Nb1_#123_1N.json,Novamag database (Nieves et al. 2019),Fe5Nb1(123),123,-0.631,,0,1,0,structures/Fe5Nb1_#123_1N.cif
Fe5Nb1_#164_1N.json,Novamag database (Nieves et al. 2019),Fe5Nb1(164),164,0.195,,1,1,1,structures/Fe5Nb1_#164_1N.cif
Fe6Nb1_#187_1N.json,Novamag database (Nieves et al. 2019),Fe6Nb1(187),187,-0.842,,0,1,0,structures/Fe6Nb1_#187_1N.cif
Fe6Nb3_#164_1N.json,Novamag database (Nieves et al. 2019),Fe6Nb3(164),164,-0.503,,0,1,0,structures/Fe6Nb3_#164_1N.cif
Fe8Nb2_#139_1N.json,Novamag database (Nieves et al. 2019),Fe8Nb2(139),139,-0.359,,0,1,0,structures/Fe8Nb2_#139_1N.cif
Fe8Nb2_#87_1N.json,Novamag database (Nieves et al. 2019),Fe8Nb2(87),87,0.613,,1,1,1,structures/Fe8Nb2_#87_1N.cif
Fe8Nb4_#194_1N.json,Novamag database (Nieves et al. 2019),Fe8Nb4(194),194,-0.401,,0,1,0,structures/Fe8Nb4_#194_1N.cif
Fe12Si2_#139_1N.json,Novamag database (Nieves et al. 2019),Fe12Si2(139),139,1.054,,1,1,1,structures/Fe12Si2_#139_1N.cif
Fe12Si3_#166_1N.json,Novamag database (Nieves et al. 2019),Fe12Si3(166),166,0.044,,1,1,1,structures/Fe12Si3_#166_1N.cif
Fe12Si4_#139_1N.json,Novamag database (Nieves et al. 2019),Fe12Si4(139),139,0.608,,1,1,1,structures/Fe12Si4_#139_1N.cif
Fe15Si3_#155_1N.json,Novamag database (Nieves et al. 2019),Fe15Si3(155),155,-1.282,,0,1,0,structures/Fe15Si3_#155_1N.cif
Fe18Si3_#148_1N.json,Novamag database (Nieves et al. 2019),Fe18Si3(148),148,-0.19,,0,1,0,structures/Fe18Si3_#148_1N.cif
Fe18Si3_#166_1N.json,Novamag database (Nieves et al. 2019),Fe18Si3(166),166,0.536,,1,1,1,structures/Fe18Si3_#166_1N.cif
Fe18Si6_#166_1N.json,Novamag database (Nieves et al. 2019),Fe18Si6(166),166,0.727,,1,1,1,structures/Fe18Si6_#166_1N.cif
Fe18Si9_#160_1N.json,Novamag database (Nieves et al. 2019),Fe18Si9(160),160,0.528,,1,1,1,structures/Fe18Si9_#160_1N.cif
Fe24Si6_#166_1N.json,Novamag database (Nieves et al. 2019),Fe24Si6(166),166,0.392,,1,1,1,structures/Fe24Si6_#166_1N.cif
Fe2Si2_#129_1N.json,Novamag database (Nieves et al. 2019),Fe2Si2(129),129,-2.172,,0,1,0,structures/Fe2Si2_#129_1N.cif
Fe3Si1_#123_1N.json,Novamag database (Nieves et al. 2019),Fe3Si1(123),123,2.425,,1,1,1,structures/Fe3Si1_#123_1N.cif
Fe4Si2_#123_1N.json,Novamag database (Nieves et al. 2019),Fe4Si2(123),123,1.049,,1,1,1,structures/Fe4Si2_#123_1N.cif
Fe4Si2_#129_1N.json,Novamag database (Nieves et al. 2019),Fe4Si2(129),129,1.923,,1,1,1,structures/Fe4Si2_#129_1N.cif
Fe4Si2_#139_1N.json,Novamag database (Nieves et al. 2019),Fe4Si2(139),139,2.153,,1,1,1,structures/Fe4Si2_#139_1N.cif
Fe4Si2_#194_1N.json,Novamag database (Nieves et al. 2019),Fe4Si2(194),194,-1.447,,0,1,0,structures/Fe4Si2_#194_1N.cif
Fe5Si1_#123_1N.json,Novamag database (Nieves et al. 2019),Fe5Si1(123),123,1.533,,1,1,1,structures/Fe5Si1_#123_1N.cif
Fe5Si1_#164_1N.json,Novamag database (Nieves et al. 2019),Fe5Si1(164),164,-0.303,,0,1,0,structures/Fe5Si1_#164_1N.cif
Fe6Si2_#194_1N.json,Novamag database (Nieves et al. 2019),Fe6Si2(194),194,0.336,,1,1,1,structures/Fe6Si2_#194_1N.cif
Fe6Si3_#156_1N.json,Novamag database (Nieves et al. 2019),Fe6Si3(156),156,0.62,,1,1,1,structures/Fe6Si3_#156_1N.cif
Fe6Si3_#164_1N.json,Novamag database (Nieves et al. 2019),Fe6Si3(164),164,0.559,,1,1,1,structures/Fe6Si3_#164_1N.cif
Fe8Si2_#123_1N.json,Novamag database (Nieves et al. 2019),Fe8Si2(123),123,0.492,,1,1,1,structures/Fe8Si2_#123_1N.cif
Fe8Si2_#139_1N.json,Novamag database (Nieves et al. 2019),Fe8Si2(139),139,1.721,,1,1,1,structures/Fe8Si2_#139_1N.cif
Fe8Si2_#87_1N.json,Novamag database (Nieves et al. 2019),Fe8Si2(87),87,-0.983,,0,1,0,structures/Fe8Si2_#87_1N.cif
Fe8Si8_#139_1N.json,Novamag database (Nieves et al. 2019),Fe8Si8(139),139,0.654,,1,1,1,structures/Fe8Si8_#139_1N.cif
Fe10Ta2_#129_1N.json,Novamag database (Nieves et al. 2019),Fe10Ta2(129),129,2.225,,1,1,1,structures/Fe10Ta2_#129_1N.cif
Fe10Ta2_#164_1N.json,Novamag database (Nieves et al. 2019),Fe10Ta2(164),164,-0.975,,0,1,0,structures/Fe10Ta2_#164_1N.cif
Fe10Ta2_#186_1N.json,Novamag database (Nieves et al. 2019),Fe10Ta2(186),186,0.641,,1,1,1,structures/Fe10Ta2_#186_1N.cif
Fe10Ta4_#186_1N.json,Novamag database (Nieves et al. 2019),Fe10Ta4(186),186,9.202,,1,1,1,structures/Fe10Ta4_#186_1N.cif
Fe12Ta2_#194_1N.json,Novamag database (Nieves et al. 2019),Fe12Ta2(194),194,5.766,,1,1,1,structures/Fe12Ta2_#194_1N.cif
Fe12Ta4_#123_1N.json,Novamag database (Nieves et al. 2019),Fe12Ta4(123),123,-1.115,,0,1,0,structures/Fe12Ta4_#123_1N.cif
Fe12Ta4_#136_1N.json,Novamag database (Nieves et al. 2019),Fe12Ta4(136),136,3.164,,1,1,1,structures/Fe12Ta4_#136_1N.cif
Fe12Ta4_#139_1N.json,Novamag database (Nieves et al. 2019),Fe12Ta4(139),139,-0.53,,0,1,0,structures/Fe12Ta4_#139_1N.cif
Fe12Ta4_#187_1N.json,Novamag database (Nieves et al. 2019),Fe12Ta4(187),187,5.158,,1,1,1,structures/Fe12Ta4_#187_1N.cif
Fe14Ta2_#129_1N.json,Novamag database (Nieves et al. 2019),Fe14Ta2(129),129,-0.101,,0,1,0,structures/Fe14Ta2_#129_1N.cif
Fe14Ta2_#139_1N.json,Novamag database (Nieves et al. 2019),Fe14Ta2(139),139,-0.262,,0,1,0,structures/Fe14Ta2_#139_1N.cif
Fe16Ta4_#129_1N.json,Novamag database (Nieves et al. 2019),Fe16Ta4(129),129,-0.374,,0,1,0,structures/Fe16Ta4_#129_1N.cif
Fe16Ta4_#83_1N.json,Novamag database (Nieves et al. 2019),Fe16Ta4(83),83,-0.704,,0,1,0,structures/Fe16Ta4_#83_1N.cif
Fe18Ta6_#127_1N.json,Novamag database (Nieves et al. 2019),Fe18Ta6(127),127,-0.366,,0,1,0,structures/Fe18Ta6_#127_1N.cif
Fe20Ta4_#139_1N.json,Novamag database (Nieves et al. 2019),Fe20Ta4(139),139,0.876,,1,1,1,structures/Fe20Ta4_#139_1N.cif
Fe20Ta4_#141_1N.json,Novamag database (Nieves et al. 2019),Fe20Ta4(141),141,1.033,,1,1,1,structures/Fe20Ta4_#141_1N.cif
Fe3Ta1_#123_1N.json,Novamag database (Nieves et al. 2019),Fe3Ta1(123),123,-0.519,,0,1,0,structures/Fe3Ta1_#123_1N.cif
Fe3Ta4_#191_1N.json,Novamag database (Nieves et al. 2019),Fe3Ta4(191),191,-6.251,,0,1,0,structures/Fe3Ta4_#191_1N.cif
Fe4Ta1_#166_1N.json,Novamag database (Nieves et al. 2019),Fe4Ta1(166),166,-1.769,,0,1,0,structures/Fe4Ta1_#166_1N.cif
Fe4Ta2_#139_1N.json,Novamag database (Nieves et al. 2019),Fe4Ta2(139),139,-1.944,,0,1,0,structures/Fe4Ta2_#139_1N.cif
Fe4Ta2_#164_1N.json,Novamag database (Nieves et al. 2019),Fe4Ta2(164),164,1.97,,1,1,1,structures/Fe4Ta2_#164_1N.cif
Fe5Ta1_#164_1N.json,Novamag database (Nieves et al. 2019),Fe5Ta1(164),164,1.01,,1,1,1,structures/Fe5Ta1_#164_1N.cif
Fe5Ta2_#156_1N.json,Novamag database (Nieves et al. 2019),Fe5Ta2(156),156,10.429,,1,1,1,structures/Fe5Ta2_#156_1N.cif
Fe5Ta2_#166_1N.json,Novamag database (Nieves et al. 2019),Fe5Ta2(166),166,1.242,,1,1,1,structures/Fe5Ta2_#166_1N.cif
Fe6Ta4_#139_1N.json,Novamag database (Nieves et al. 2019),Fe6Ta4(139),139,3.129,,1,1,1,structures/Fe6Ta4_#139_1N.cif
Fe6Ta4_#166_1N.json,Novamag database (Nieves et al. 2019),Fe6Ta4(166),166,0.472,,1,1,1,structures/Fe6Ta4_#166_1N.cif
Fe6Ta4_#83_1N.json,Novamag database (Nieves et al. 2019),Fe6Ta4(83),83,-0.678,,0,1,0,structures/Fe6Ta4_#83_1N.cif
Fe7Ta1_#123_1N.json,Novamag database (Nieves et al. 2019),Fe7Ta1(123),123,-0.129,,0,1,0,structures/Fe7Ta1_#123_1N.cif
Fe7Ta1_#166_1N.json,Novamag database (Nieves et al. 2019),Fe7Ta1(166),166,-0.162,,0,1,0,structures/Fe7Ta1_#166_1N.cif
Fe8Ta1_#164_1N.json,Novamag database (Nieves et al. 2019),Fe8Ta1(164),164,-2.078,,0,1,0,structures/Fe8Ta1_#164_1N.cif
Fe8Ta2_#166_1N.json,Novamag database (Nieves et al. 2019),Fe8Ta2(166),166,0.993,,1,1,1,structures/Fe8Ta2_#166_1N.cif
Fe8Ta2_#87_1N.json,Novamag database (Nieves et al. 2019),Fe8Ta2(87),87,2.239,,1,1,1,structures/Fe8Ta2_#87_1N.cif
Fe8Ta4_#194_1N.json,Novamag database (Nieves et al. 2019),Fe8Ta4(194),194,-0.729,,0,1,0,structures/Fe8Ta4_#194_1N.cif
Al1Co1_#123_409.json,Novamag database (Nieves et al. 2019),Al1Co1(123),123,0.0368301,,1,1,1,structures/Al1Co1_#123_409.cif
Al1Co3C1_#123_518.json,Novamag database (Nieves et al. 2019),Al1Co3C1(123),123,0.00276345,,1,1,1,structures/Al1Co3C1_#123_518.cif
Al1Fe1_#123_287.json,Novamag database (Nieves et al. 2019),Al1Fe1(123),123,0.308833,,1,1,1,structures/Al1Fe1_#123_287.cif
Al1Fe3C1_#123_202.json,Novamag database (Nieves et al. 2019),Al1Fe3C1(123),123,-0.724095,,0,1,0,structures/Al1Fe3C1_#123_202.cif
Al1Ni1_#123_566.json,Novamag database (Nieves et al. 2019),Al1Ni1(123),123,0.0,,1,1,1,structures/Al1Ni1_#123_566.cif
Al1Ni3_#123_352.json,Novamag database (Nieves et al. 2019),Al1Ni3(123),123,0.0358686,,1,1,1,structures/Al1Ni3_#123_352.cif
Al3Fe6W3_#2_339.json,Novamag database (Nieves et al. 2019),Al3Fe6W3(2),2,1.77427,,,0,1,structures/Al3Fe6W3_#2_339.cif
Al4Cr4Co8_#139_180.json,Novamag database (Nieves et al. 2019),Al4Cr4Co8(139),139,-0.483641,,0,1,0,structures/Al4Cr4Co8_#139_180.cif
Al4Cr4Cu8_#139_212.json,Novamag database (Nieves et al. 2019),Al4Cr4Cu8(139),139,0.0343975,,1,1,1,structures/Al4Cr4Cu8_#139_212.cif
Al4Cr4Fe8_#139_308.json,Novamag database (Nieves et al. 2019),Al4Cr4Fe8(139),139,-0.00912567,,0,1,0,structures/Al4Cr4Fe8_#139_308.cif
Al4Cr4Ni8_#139_167.json,Novamag database (Nieves et al. 2019),Al4Cr4Ni8(139),139,0.0801213,,1,1,1,structures/Al4Cr4Ni8_#139_167.cif
Al4Cr4Ru8_#139_318.json,Novamag database (Nieves et al. 2019),Al4Cr4Ru8(139),139,-0.274346,,0,1,0,structures/Al4Cr4Ru8_#139_318.cif
Al4Fe12_#139_45.json,Novamag database (Nieves et al. 2019),Al4Fe12(139),139,-0.393592,,0,1,0,structures/Al4Fe12_#139_45.cif
Al4Fe4Co8_#139_70.json,Novamag database (Nieves et al. 2019),Al4Fe4Co8(139),139,-0.127858,,0,1,0,structures/Al4Fe4Co8_#139_70.cif
Al4Fe4Co8_#139_71.json,Novamag database (Nieves et al. 2019),Al4Fe4Co8(139),139,-0.131243,,0,1,0,structures/Al4Fe4Co8_#139_71.cif
Al4Fe8Mo4_#139_348.json,Novamag database (Nieves et al. 2019),Al4Fe8Mo4(139),139,0.441081,,1,1,1,structures/Al4Fe8Mo4_#139_348.cif
Al4Fe8Ni4_#139_90.json,Novamag database (Nieves et al. 2019),Al4Fe8Ni4(139),139,1.13629,,1,1,1,structures/Al4Fe8Ni4_#139_90.cif
Al4Fe8Ni4_#139_91.json,Novamag database (Nieves et al. 2019),Al4Fe8Ni4(139),139,1.13067,,1,1,1,structures/Al4Fe8Ni4_#139_91.cif
Al4Fe8Si4_#139_386.json,Novamag database (Nieves et al. 2019),Al4Fe8Si4(139),139,-0.0743353,,0,1,0,structures/Al4Fe8Si4_#139_386.cif
Al4Ni12_#139_476.json,Novamag database (Nieves et al. 2019),Al4Ni12(139),139,0.111274,,1,1,1,structures/Al4Ni12_#139_476.cif
Al4V4Co8_#139_249.json,Novamag database (Nieves et al. 2019),Al4V4Co8(139),139,-0.217065,,0,1,0,structures/Al4V4Co8_#139_249.cif
Al4V4Fe8_#139_489.json,Novamag database (Nieves et al. 2019),Al4V4Fe8(139),139,-0.00510967,,0,1,0,structures/Al4V4Fe8_#139_489.cif
Al4V4Ni8_#139_434.json,Novamag database (Nieves et al. 2019),Al4V4Ni8(139),139,0.00934556,,1,1,1,structures/Al4V4Ni8_#139_434.cif
Al8Co4Ir4_#139_387.json,Novamag database (Nieves et al. 2019),Al8Co4Ir4(139),139,0.02758,,1,1,1,structures/Al8Co4Ir4_#139_387.cif
Al8Co4Ru4_#139_457.json,Novamag database (Nieves et al. 2019),Al8Co4Ru4(139),139,-0.00114812,,0,1,0,structures/Al8Co4Ru4_#139_457.cif
Al8Fe16_#141_93.json,Novamag database (Nieves et al. 2019),Al8Fe16(141),141,-0.35145,,0,1,0,structures/Al8Fe16_#141_93.cif
Al8Fe4Co4_#139_383.json,Novamag database (Nieves et al. 2019),Al8Fe4Co4(139),139,0.0561117,,1,1,1,structures/Al8Fe4Co4_#139_383.cif
Al8Fe4Co4_#139_384.json,Novamag database (Nieves et al. 2019),Al8Fe4Co4(139),139,0.0546762,,1,1,1,structures/Al8Fe4Co4_#139_384.cif
Al8Fe4Ir4_#139_376.json,Novamag database (Nieves et al. 2019),Al8Fe4Ir4(139),139,1.33126,,1,1,1,structures/Al8Fe4Ir4_#139_376.cif
Al8Fe4Ni4_#139_374.json,Novamag database (Nieves et al. 2019),Al8Fe4Ni4(139),139,0.0328719,,1,1,1,structures/Al8Fe4Ni4_#139_374.cif
Al8Fe4Ni4_#139_375.json,Novamag database (Nieves et al. 2019),Al8Fe4Ni4(139),139,0.0296938,,1,1,1,structures/Al8Fe4Ni4_#139_375.cif
Al8Ni4Ru4_#139_507.json,Novamag database (Nieves et al. 2019),Al8Ni4Ru4(139),139,-0.000157261,,0,1,0,structures/Al8Ni4Ru4_#139_507.cif
Be3V3Co6_#2_310.json,Novamag database (Nieves et al. 2019),Be3V3Co6(2),2,0.0453215,,,0,1,structures/Be3V3Co6_#2_310.cif
Be4Co8Ge4_#139_390.json,Novamag database (Nieves et al. 2019),Be4Co8Ge4(139),139,0.0117629,,1,1,1,structures/Be4Co8Ge4_#139_390.cif
Be4Co8Si4_#139_420.json,Novamag database (Nieves et al. 2019),Be4Co8Si4(139),139,0.00269117,,1,1,1,structures/Be4Co8Si4_#139_420.cif
Be4Cr4Ru8_#139_437.json,Novamag database (Nieves et al. 2019),Be4Cr4Ru8(139),139,0.00694178,,1,1,1,structures/Be4Cr4Ru8_#139_437.cif
Be4Fe4Rh8_#139_105.json,Novamag database (Nieves et al. 2019),Be4Fe4Rh8(139),139,-0.724244,,0,1,0,structures/Be4Fe4Rh8_#139_105.cif
Be4Fe8Si4_#139_290.json,Novamag database (Nieves et al. 2019),Be4Fe8Si4(139),139,0.199716,,1,1,1,structures/Be4Fe8Si4_#139_290.cif
Be4Si4Ni8_#139_547.json,Novamag database (Nieves et al. 2019),Be4Si4Ni8(139),139,-0.000149942,,0,1,0,structures/Be4Si4Ni8_#139_547.cif
Be4V4Fe8_#139_314.json,Novamag database (Nieves et al. 2019),Be4V4Fe8(139),139,-0.0724131,,0,1,0,structures/Be4V4Fe8_#139_314.cif
Be8Co4Ir4_#139_353.json,Novamag database (Nieves et al. 2019),Be8Co4Ir4(139),139,-1.16705,,0,1,0,structures/Be8Co4Ir4_#139_353.cif
Be8Co4Ni4_#139_601.json,Novamag database (Nieves et al. 2019),Be8Co4Ni4(139),139,-1.14827e-05,,0,1,0,structures/Be8Co4Ni4_#139_601.cif
Be8Co4Pt4_#139_561.json,Novamag database (Nieves et al. 2019),Be8Co4Pt4(139),139,-0.000721435,,0,1,0,structures/Be8Co4Pt4_#139_561.cif
Be8Ni4Ir4_#139_527.json,Novamag database (Nieves et al. 2019),Be8Ni4Ir4(139),139,-0.0005821,,0,1,0,structures/Be8Ni4Ir4_#139_527.cif
Be8Ni4Pt4_#139_596.json,Novamag database (Nieves et al. 2019),Be8Ni4Pt4(139),139,-9.76402e-06,,0,1,0,structures/Be8Ni4Pt4_#139_596.cif
Be8Ni4Rh4_#139_539.json,Novamag database (Nieves et al. 2019),Be8Ni4Rh4(139),139,1.01674e-05,,1,1,1,structures/Be8Ni4Rh4_#139_539.cif
Ca4Mg4Ni16_#119_373.json,Novamag database (Nieves et al. 2019),Ca4Mg4Ni16(119),119,0.00188569,,1,1,1,structures/Ca4Mg4Ni16_#119_373.cif
Ca6Ga8Ni8_#121_544.json,Novamag database (Nieves et al. 2019),Ca6Ga8Ni8(121),121,0.000771953,,,0,1,structures/Ca6Ga8Ni8_#121_544.cif
Ca8Co4W4_#119_357.json,Novamag database (Nieves et al. 2019),Ca8Co4W4(119),119,1.97865,,1,1,1,structures/Ca8Co4W4_#119_357.cif
Ca8Ni16_#141_411.json,Novamag database (Nieves et al. 2019),Ca8Ni16(141),141,-3.90289e-05,,0,1,0,structures/Ca8Ni16_#141_411.cif
Co1Pt3_#123_237.json,Novamag database (Nieves et al. 2019),Co1Pt3(123),123,-1.46815,,0,1,0,structures/Co1Pt3_#123_237.cif
Co1Si1_#123_304.json,Novamag database (Nieves et al. 2019),Co1Si1(123),123,-0.0821191,,0,1,0,structures/Co1Si1_#123_304.cif
Co3F9_#1_160.json,Novamag database (Nieves et al. 2019),Co3F9(1),1,3.28714,,,0,1,structures/Co3F9_#1_160.cif
Co3Sn1C1_#123_295.json,Novamag database (Nieves et al. 2019),Co3Sn1C1(123),123,-0.704182,,0,1,0,structures/Co3Sn1C1_#123_295.cif
Co4As4S4_#19_586.json,Novamag database (Nieves et al. 2019),Co4As4S4(19),19,-0.000340458,,,0,0,structures/Co4As4S4_#19_586.cif
Co4Cu8Sn4_#139_324.json,Novamag database (Nieves et al. 2019),Co4Cu8Sn4(139),139,-0.0741227,,0,1,0,structures/Co4Cu8Sn4_#139_324.cif
Co4Ge4_#19_451.json,Novamag database (Nieves et al. 2019),Co4Ge4(19),19,-0.000801811,,,0,0,structures/Co4Ge4_#19_451.cif
Co4N4_#119_486.json,Novamag database (Nieves et al. 2019),Co4N4(119),119,0.000748293,,1,1,1,structures/Co4N4_#119_486.cif
Co4Re4Ge8_#119_360.json,Novamag database (Nieves et al. 2019),Co4Re4Ge8(119),119,-0.00217054,,0,1,0,structures/Co4Re4Ge8_#119_360.cif
Co4S8_#61_302.json,Novamag database (Nieves et al. 2019),Co4S8(61),61,0.120067,,,0,1,structures/Co4S8_#61_302.cif
Co4Se8_#61_366.json,Novamag database (Nieves et al. 2019),Co4Se8(61),61,0.077466,,,0,1,structures/Co4Se8_#61_366.cif
Co4Si4_#19_519.json,Novamag database (Nieves et al. 2019),Co4Si4(19),19,0.00386156,,,0,1,structures/Co4Si4_#19_519.cif
Co4Si8_#139_565.json,Novamag database (Nieves et al. 2019),Co4Si8(139),139,0.000135249,,1,1,1,structures/Co4Si8_#139_565.cif
Co8As24_#71_554.json,Novamag database (Nieves et al. 2019),Co8As24(71),71,5.94763e-05,,,0,1,structures/Co8As24_#71_554.cif
Co8Mo12N4_#92_296.json,Novamag database (Nieves et al. 2019),Co8Mo12N4(92),92,-0.00651767,,0,1,0,structures/Co8Mo12N4_#92_296.cif
Co8N24_#71_493.json,Novamag database (Nieves et al. 2019),Co8N24(71),71,-0.00204008,,,0,0,structures/Co8N24_#71_493.cif
Co8Sb24_#71_594.json,Novamag database (Nieves et al. 2019),Co8Sb24(71),71,-2.11548e-05,,,0,0,structures/Co8Sb24_#71_594.cif
Cr1Ir3_#123_307.json,Novamag database (Nieves et al. 2019),Cr1Ir3(123),123,-0.00506584,,0,1,0,structures/Cr1Ir3_#123_307.cif
Cr1Pd3_#123_235.json,Novamag database (Nieves et al. 2019),Cr1Pd3(123),123,-0.0561817,,0,1,0,structures/Cr1Pd3_#123_235.cif
Cr1Pt3_#123_241.json,Novamag database (Nieves et al. 2019),Cr1Pt3(123),123,0.964893,,1,1,1,structures/Cr1Pt3_#123_241.cif
Cr1Rh3_#123_299.json,Novamag database (Nieves et al. 2019),Cr1Rh3(123),123,-0.230884,,0,1,0,structures/Cr1Rh3_#123_299.cif
Cr21Mo2C6_#1_443.json,Novamag database (Nieves et al. 2019),Cr21Mo2C6(1),1,0.000616857,,,0,1,structures/Cr21Mo2C6_#1_443.cif
Cr21W2C6_#1_436.json,Novamag database (Nieves et al. 2019),Cr21W2C6(1),1,-0.00168427,,,0,0,structures/Cr21W2C6_#1_436.cif
Cr2N2_#59_29.json,Novamag database (Nieves et al. 2019),Cr2N2(59),59,0.268829,,,0,1,structures/Cr2N2_#59_29.cif
Cr3Ir1N1_#123_400.json,Novamag database (Nieves et al. 2019),Cr3Ir1N1(123),123,-0.0572947,,0,1,0,structures/Cr3Ir1N1_#123_400.cif
Cr3Pt1N1_#123_297.json,Novamag database (Nieves et al. 2019),Cr3Pt1N1(123),123,-0.32069,,0,1,0,structures/Cr3Pt1N1_#123_297.cif
